journal_name,ISSN,title,language,year,month,day,pages,doi,number_of_authors
IJMS,1422-0067,A Simulation Study on the Interaction Between Pollutant Nanoparticles and the Pulmonary Surfactant Monolayer,English,2019,7,4,14,https://doi.org/10.3390/ijms20133281,5
IJMS,1422-0067,Conditional Knockdown of Osteopontin Inhibits Breast Cancer Skeletal Metastasis,English,2019,10,4,14,https://doi.org/10.3390/ijms20194918,5
IJMS,1422-0067,Natural Flavonol Myricetin Enhances the Function and Survival of Cryopreserved Hepatocytes In Vitro and In Vivo,English,2019,12,4,14,https://doi.org/10.3390/ijms20246123,5
IJMS,1422-0067,Intake of Red and Processed Meat Use of Non-Steroid Anti-Inflammatory Drugs Genetic Variants and Risk of Colorectal Cancer: A Prospective Study of the Danish Diet Cancer and Health Cohort,English,2019,3,5,14,https://doi.org/10.3390/ijms20051121,5
IJMS,1422-0067,Delayed Astrogliosis Associated with Reduced M1 Microglia Activation in Matrix Metalloproteinase 12 Knockout Mice during Theilers Murine Encephalomyelitis,English,2019,4,5,14,https://doi.org/10.3390/ijms20071702,5
IJMS,1422-0067,Inhibition of Mitochondrial Complex I Impairs Release of -Galactosidase by Jurkat Cells,English,2019,9,5,14,https://doi.org/10.3390/ijms20184349,5
IJMS,1422-0067,Effect of Kinase Inhibiting RNase Attenuator (KIRA) Compounds on the Formation of Face-to-Face Dimers of Inositol-Requiring Enzyme 1: Insights from Computational Modeling,English,2019,11,6,14,https://doi.org/10.3390/ijms20225538,5
IJMS,1422-0067,Broad-Spectrum Disease Resistance Conferred by the Overexpression of Rice RLCK BSR1 Results from an Enhanced Immune Response to Multiple MAMPs,English,2019,11,6,14,https://doi.org/10.3390/ijms20225523,5
IJMS,1422-0067,Rice Protein Exerts Anti-Inflammatory Effect in Growing and Adult Rats via Suppressing NF-B Pathway,English,2019,12,6,14,https://doi.org/10.3390/ijms20246164,5
IJMS,1422-0067,Ovarian Follicles Rescued 3 Days after Cyclophosphamide Treatment in Adolescent Mice: An Experimental Study Aiming at Maximizing Methods for Fertility Preservation through In Vitro Follicle Culture,English,2019,12,7,14,https://doi.org/10.3390/ijms20246190,5
IJMS,1422-0067,Characterization of the Chloroplast Genome of  Trentepohlia odorata  (Trentepohliales Chlorophyta) and Discussion of its Taxonomy,English,2019,4,10,14,https://doi.org/10.3390/ijms20071774,5
IJMS,1422-0067,Genome-Wide Analysis of Coding and Long Non-Coding RNAs Involved in Cuticular Wax Biosynthesis in Cabbage ( Brassica oleracea  L. var.  capitata ),English,2019,6,10,14,https://doi.org/10.3390/ijms20112820,5
IJMS,1422-0067,Expression and Functional Role of TRPV4 in Bone Marrow-Derived CD11c +  Cells,English,2019,7,10,14,https://doi.org/10.3390/ijms20143378,5
IJMS,1422-0067,L-Arginine Inhibited Inflammatory Response and Oxidative Stress Induced by Lipopolysaccharide via Arginase-1 Signaling in IPEC-J2 Cells,English,2019,4,11,14,https://doi.org/10.3390/ijms20071800,5
IJMS,1422-0067,Processability and Degradability of PHA-Based Composites in Terrestrial Environments,English,2019,1,12,14,https://doi.org/10.3390/ijms20020284,5
IJMS,1422-0067,Detection of Inflammation-Related Melanoma Small Extracellular Vesicle (sEV) mRNA Content Using Primary Melanocyte sEVs as a Reference,English,2019,3,12,14,https://doi.org/10.3390/ijms20051235,5
IJMS,1422-0067,Molecular and Functional Verification of Whartons Jelly Mesenchymal Stem Cells (WJ-MSCs) Pluripotency,English,2019,4,12,14,https://doi.org/10.3390/ijms20081807,5
IJMS,1422-0067,Salvianolic Acid B Slows the Progression of Breast Cancer Cell Growth via Enhancement of Apoptosis and Reduction of Oxidative Stress Inflammation and Angiogenesis,English,2019,11,12,14,https://doi.org/10.3390/ijms20225653,5
IJMS,1422-0067,Liraglutide Inhibits Hepatitis C Virus Replication Through an AMP Activated Protein Kinase Dependent Mechanism,English,2019,9,14,14,https://doi.org/10.3390/ijms20184569,5
IJMS,1422-0067,Invariant Natural Killer T-Cells and Total CD1d Restricted Cells Differentially Influence Lipid Metabolism and Atherosclerosis in Low Density Receptor Deficient Mice,English,2019,9,14,14,https://doi.org/10.3390/ijms20184566,5
IJMS,1422-0067,Acute Exposure to Indoxyl Sulfate Impairs Endothelium-Dependent Vasorelaxation in Rat Aorta,English,2019,1,15,14,https://doi.org/10.3390/ijms20020338,5
IJMS,1422-0067,The Anti-Tumor Agent Sodium Selenate Decreases Methylated PP2A Increases GSK3Y216 Phosphorylation Including Tau Disease Epitopes and Reduces Neuronal Excitability in SHSY-5Y Neurons,English,2019,2,15,14,https://doi.org/10.3390/ijms20040844,5
IJMS,1422-0067,5-Iodo-4-thio-2-Deoxyuridine as a Sensitizer of X-ray Induced Cancer Cell Killing,English,2019,3,15,14,https://doi.org/10.3390/ijms20061308,5
IJMS,1422-0067,The mTOR Signaling Pathway Activity and Vitamin D Availability Control the Expression of Most Autism Predisposition Genes,English,2019,12,15,14,https://doi.org/10.3390/ijms20246332,5
IJMS,1422-0067,Transcriptome Profile of the Variegated  Ficus microcarpa  c.v. Milky Stripe Fig Leaf,English,2019,3,16,14,https://doi.org/10.3390/ijms20061338,5
IJMS,1422-0067,The Roles of Electrostatic Interactions in Capsid Assembly Mechanisms of Giant Viruses,English,2019,4,16,14,https://doi.org/10.3390/ijms20081876,5
IJMS,1422-0067,The Impact of Maternal Fructose Exposure on Angiogenic Activity of Endothelial Progenitor Cells and Blood Flow Recovery After Critical Limb Ischemia in Rat Offspring,English,2019,5,16,14,https://doi.org/10.3390/ijms20102429,5
IJMS,1422-0067,Exposure to High-Intensity Light Systemically Induces Micro-Transcriptomic Changes in  Arabidopsis thaliana  Roots,English,2019,10,16,14,https://doi.org/10.3390/ijms20205131,5
IJMS,1422-0067,Artificial Light at Night Alleviates the Negative Effect of Pb on Freshwater Ecosystems,English,2019,3,17,14,https://doi.org/10.3390/ijms20061343,5
IJMS,1422-0067,The Effects of Different Dynamic Culture Systems on Cell Proliferation and Osteogenic Differentiation in Human Mesenchymal Stem Cells,English,2019,8,17,14,https://doi.org/10.3390/ijms20164024,5
IJMS,1422-0067,Chemical Modification of Microcin J25 Reveals New Insights on the Stereospecific Requirements for Antimicrobial Activity,English,2019,10,17,14,https://doi.org/10.3390/ijms20205152,5
IJMS,1422-0067,Gamma-Irradiation Induced Functionalization of Graphene Oxide with Organosilanes,English,2019,4,18,14,https://doi.org/10.3390/ijms20081910,5
IJMS,1422-0067,Understanding the Impact of Aberrant Splicing in Coagulation Factor V Deficiency,English,2019,2,20,14,https://doi.org/10.3390/ijms20040910,5
IJMS,1422-0067,Perinatal Micro-Bleeds and Neuroinflammation in E19 Rat Fetuses Exposed to Utero-Placental Ischemia,English,2019,8,20,14,https://doi.org/10.3390/ijms20164051,5
IJMS,1422-0067,Insights into the Phylogeny and Evolution of Cold Shock Proteins: From Enteropathogenic  Yersinia  and  Escherichia coli  to Eubacteria,English,2019,8,20,14,https://doi.org/10.3390/ijms20164059,5
IJMS,1422-0067,Inhibitory Effects of  N -[2-(4-acetyl-1-piperazinyl) phenyl]-2-(2-chlorophenoxy) acetamide on Osteoclast Differentiation In Vitro via the Downregulation of TRAF6,English,2019,10,20,14,https://doi.org/10.3390/ijms20205196,5
IJMS,1422-0067,Exploring the Relationship of Relative Telomere Length and the Epigenetic Clock in the LipidCardio Cohort,English,2019,6,21,14,https://doi.org/10.3390/ijms20123032,5
IJMS,1422-0067,Different Dynamics in 6aJL2 Proteins Associated with AL Amyloidosis a Conformational Disease,English,2019,8,21,14,https://doi.org/10.3390/ijms20174078,5
IJMS,1422-0067,SP-8356 a Novel Inhibitor of CD147-Cyclophilin A Interactions Reduces Plaque Progression and Stabilizes Vulnerable Plaques in apoE-Deficient Mice,English,2019,12,21,14,https://doi.org/10.3390/ijms21010095,5
IJMS,1422-0067,Evaluation of Mechanical and Interfacial Properties of Bio-Composites Based on Poly(Lactic Acid) with Natural Cellulose Fibers,English,2019,2,22,14,https://doi.org/10.3390/ijms20040960,5
IJMS,1422-0067,Simulation of Magnetodielectric Effect in Magnetorheological Elastomers,English,2019,3,22,14,https://doi.org/10.3390/ijms20061457,5
IJMS,1422-0067,BGFE: A Deep Learning Model for ncRNA-Protein Interaction Predictions Based on Improved Sequence Information,English,2019,2,23,14,https://doi.org/10.3390/ijms20040978,5
IJMS,1422-0067,Carbon Nanomaterials and LED Irradiation as Antibacterial Strategies against Gram-Positive Multidrug-Resistant Pathogens,English,2019,7,23,14,https://doi.org/10.3390/ijms20143603,5
IJMS,1422-0067,Transcriptional Regulation of gga-miR-451 by AhR:Arnt in  Mycoplasma gallisepticum  (HS Strain) Infection,English,2019,6,24,14,https://doi.org/10.3390/ijms20123087,5
IJMS,1422-0067,Effect of Autophagy Regulated by Sirt1/FoxO1 Pathway on the Release of Factors Promoting Thrombosis from Vascular Endothelial Cells,English,2019,8,24,14,https://doi.org/10.3390/ijms20174132,5
IJMS,1422-0067,High-Fish Oil and High-Lard Diets Differently Affect Testicular Antioxidant Defense and Mitochondrial Fusion/Fission Balance in Male Wistar Rats: Potential Protective Effect of 3 Polyunsaturated Fatty Acids Targeting Mitochondria Dynamics,English,2019,6,25,14,https://doi.org/10.3390/ijms20123110,5
IJMS,1422-0067,Benzo[ b ]tellurophenes as a Potential Histone H3 Lysine 9 Demethylase (KDM4) Inhibitor,English,2019,11,25,14,https://doi.org/10.3390/ijms20235908,5
IJMS,1422-0067,Mortalin (GRP75/HSPA9) Promotes Survival and Proliferation of Thyroid Carcinoma Cells,English,2019,4,26,14,https://doi.org/10.3390/ijms20092069,5
IJMS,1422-0067,FKRR-MVSF: A Fuzzy Kernel Ridge Regression Model for Identifying DNA-Binding Proteins by Multi-View Sequence Features via Chous Five-Step Rule,English,2019,8,26,14,https://doi.org/10.3390/ijms20174175,5
IJMS,1422-0067,Characterization and Activity Analyses of the  FLOWERING LOCUS T  Promoter in  Gossypium Hirsutum,English,2019,9,26,14,https://doi.org/10.3390/ijms20194769,5
IJMS,1422-0067,Integrative Assessment of Mixture Toxicity of Three Ionic Liquids on Acetylcholinesterase Using a Progressive Approach from 1D Point 2D Curve to 3D Surface,English,2019,10,26,14,https://doi.org/10.3390/ijms20215330,5
IJMS,1422-0067,Polyalthia Clerodane Diterpene Potentiates Hypoglycemia via Inhibition of Dipeptidyl Peptidase 4,English,2019,1,27,14,https://doi.org/10.3390/ijms20030530,5
IJMS,1422-0067,Neuroprotective Effects of Thymol a Dietary Monoterpene Against Dopaminergic Neurodegeneration in Rotenone-Induced Rat Model of Parkinsons Disease,English,2019,3,27,14,https://doi.org/10.3390/ijms20071538,5
IJMS,1422-0067,An R1R2R3 MYB Transcription Factor MnMYB3R1 Regulates the Polyphenol Oxidase Gene in Mulberry ( Morus notabilis ),English,2019,5,27,14,https://doi.org/10.3390/ijms20102602,5
IJMS,1422-0067,Partial Failure of Proteostasis Systems Counteracting TDP-43 Aggregates in Neurodegenerative Diseases,English,2019,7,27,14,https://doi.org/10.3390/ijms20153685,5
IJMS,1422-0067,Xanthones from the Bark of  Garcinia xanthochymus  and the Mechanism of Induced Apoptosis in Human Hepatocellular Carcinoma HepG2 Cells via the Mitochondrial Pathway,English,2019,9,27,14,https://doi.org/10.3390/ijms20194803,5
IJMS,1422-0067,N -(2-Arylmethylthio-4-Chloro-5-Methylbenzenesulfonyl)amide Derivatives as Potential Antimicrobial AgentsSynthesis and Biological Studies,English,2019,12,27,14,https://doi.org/10.3390/ijms21010210,5
IJMS,1422-0067,Loss of Glycine  N -Methyltransferase Associates with Angiopoietin-Like Protein 8 Expression in High Fat-Diet-Fed Mice,English,2019,8,29,14,https://doi.org/10.3390/ijms20174223,5
IJMS,1422-0067,Molecular Cavity Topological Representation for Pattern Analysis: A NLP Analogy-Based Word2Vec Method,English,2019,11,29,14,https://doi.org/10.3390/ijms20236019,5
IJMS,1422-0067,ORESARA15 Acts Synergistically with ANGUSTIFOLIA3 and Separately from AINTEGUMENTA to Promote Cell Proliferation during Leaf Growth,English,2019,12,29,14,https://doi.org/10.3390/ijms21010241,5
IJMS,1422-0067,The TSPO Ligands 2-Cl-MGV-1 MGV-1 and PK11195 Differentially Suppress the Inflammatory Response of BV-2 Microglial Cell to LPS,English,2019,1,30,14,https://doi.org/10.3390/ijms20030594,5
IJMS,1422-0067,Analysis of Rice Proteins with DLN Repressor Motif/S,English,2019,3,30,14,https://doi.org/10.3390/ijms20071600,5
IJMS,1422-0067,Parameters for Optoperforation-Induced Killing of Cancer Cells Using Gold Nanoparticles Functionalized With the C-terminal Fragment of  Clostridium Perfringens  Enterotoxin,English,2019,8,30,14,https://doi.org/10.3390/ijms20174248,5
IJMS,1422-0067,Integration of Epigallocatechin Gallate in Gelatin Sponges Attenuates Matrix Metalloproteinase-Dependent Degradation and Increases Bone Formation,English,2019,11,30,14,https://doi.org/10.3390/ijms20236042,5
IJMS,1422-0067,Dasatinib Inhibits Procoagulant and Clot Retracting Activities of Human Platelets,English,2019,10,31,14,https://doi.org/10.3390/ijms20215430,5
IJMS,1422-0067,Cytoprotective Effect of Antioxidant Pentapeptides from the Protein Hydrolysate of Swim Bladders of Miiuy Croaker ( Miichthys   miiuy ) against H 2 O 2 -Mediated Human Umbilical Vein Endothelial Cell (HUVEC) Injury,English,2019,10,31,14,https://doi.org/10.3390/ijms20215425,5
IJMS,1422-0067,Cardiovascular Effects of PCB 126 (33445-Pentachlorobiphenyl) in Zebrafish Embryos and Impact of Co-Exposure to Redox Modulating Chemicals,English,2019,3,1,15,https://doi.org/10.3390/ijms20051065,5
IJMS,1422-0067,Coordinate Regulation of Cholesterol and Bile Acid Metabolism by the Clock Modifier Nobiletin in Metabolically Challenged Old Mice,English,2019,9,1,15,https://doi.org/10.3390/ijms20174281,5
IJMS,1422-0067,Analysis of the Molecular Signaling Signatures of Muscle Protein Wasting Between the Intercostal Muscles and the Gastrocnemius Muscles in  db/db  Mice,English,2019,12,1,15,https://doi.org/10.3390/ijms20236062,5
IJMS,1422-0067,Predicting the Toxicity of Ionic Liquids toward Acetylcholinesterase Enzymes Using Novel QSAR Models,English,2019,5,2,15,https://doi.org/10.3390/ijms20092186,5
IJMS,1422-0067,Thermoresponsive Catechol Based-Polyelectrolyte Complex Coatings for Controlled Release of Bortezomib,English,2019,12,2,15,https://doi.org/10.3390/ijms20236081,5
IJMS,1422-0067,TASK-3  Gene Knockdown Dampens Invasion and Migration and Promotes Apoptosis in KATO III and MKN-45 Human Gastric Adenocarcinoma Cell Lines,English,2019,12,2,15,https://doi.org/10.3390/ijms20236077,5
IJMS,1422-0067,Mel1c Mediated Monochromatic Light-Stimulated IGF-I Synthesis through the Intracellular G  q/PKC/ERK Signaling Pathway,English,2019,4,4,15,https://doi.org/10.3390/ijms20071682,5
IJMS,1422-0067,Helical-Ribbon and Tape Formation of Lipid Packaged [Ru(bpy) 3 ] 2+  Complexes in Organic Media,English,2019,7,4,15,https://doi.org/10.3390/ijms20133298,5
IJMS,1422-0067,Iron Release Profile of Silica-Modified Zero-Valent Iron NPs and Their Implication in Cancer Therapy,English,2019,9,4,15,https://doi.org/10.3390/ijms20184336,5
IJMS,1422-0067,Dynamic Characterization of the Human Heme Nitric Oxide/Oxygen (HNOX) Domain under the Influence of Diatomic Gaseous Ligands,English,2019,2,6,15,https://doi.org/10.3390/ijms20030698,5
IJMS,1422-0067,Identification of a 119-bp Promoter of the Maize Sulfite Oxidase Gene ( ZmSO ) That Confers High-Level Gene Expression and ABA or Drought Inducibility in Transgenic Plants,English,2019,7,6,15,https://doi.org/10.3390/ijms20133326,5
IJMS,1422-0067,Downregulation of POFUT1 Impairs Secondary Myogenic Fusion Through a Reduced NFATc2/IL-4 Signaling Pathway,English,2019,9,6,15,https://doi.org/10.3390/ijms20184396,5
IJMS,1422-0067,A Miniaturized Pump Out Method for Characterizing Molecule Interaction with ABC Transporters,English,2019,11,6,15,https://doi.org/10.3390/ijms20225529,5
IJMS,1422-0067,A  Yersinia ruckeri  TIR Domain-Containing Protein (STIR-2) Mediates Immune Evasion by Targeting the MyD88 Adaptor,English,2019,9,7,15,https://doi.org/10.3390/ijms20184409,5
IJMS,1422-0067,Cathepsin L-like Cysteine Proteinase Genes Are Associated with the Development and Pathogenicity of Pine Wood Nematode  Bursaphelenchus xylophilus,English,2019,1,8,15,https://doi.org/10.3390/ijms20010215,5
IJMS,1422-0067,TRPM6 N-Terminal CaM- and S100A1-Binding Domains,English,2019,9,9,15,https://doi.org/10.3390/ijms20184430,5
IJMS,1422-0067,Adaptive Radiation from a Chromosomal Perspective: Evidence of Chromosome Set Stability in Cichlid Fishes (Cichlidae: Teleostei) from the Barombi Mbo Lake Cameroon,English,2019,10,9,15,https://doi.org/10.3390/ijms20204994,5
IJMS,1422-0067,Surface-Modified Biochar with Polydentate Binding Sites for the Removal of Cadmium,English,2019,4,10,15,https://doi.org/10.3390/ijms20071775,5
IJMS,1422-0067,Functional Characterization of the Intact Diaphragm in a Nebulin-Based Nemaline Myopathy (NM) Model-Effects of the Fast Skeletal Muscle Troponin Activator  tirasemtiv,English,2019,10,10,15,https://doi.org/10.3390/ijms20205008,5
IJMS,1422-0067,Effects of Membrane and Biological Target on the Structural and Allosteric Properties of Recoverin: A Computational Approach,English,2019,10,10,15,https://doi.org/10.3390/ijms20205009,5
IJMS,1422-0067,Activation of Sirtuin 3 and Maintenance of Mitochondrial Integrity by  N -Acetylcysteine Protects Against Bisphenol A-Induced Kidney and Liver Toxicity in Rats,English,2019,1,11,15,https://doi.org/10.3390/ijms20020267,5
IJMS,1422-0067,In Vitro Anti-proliferative Activity and Mechanism of Action of  Anemone nemorosa,English,2019,3,11,15,https://doi.org/10.3390/ijms20051217,5
IJMS,1422-0067,Electrical Stimulation of the Mesencephalic Locomotor Region Attenuates Neuronal Loss and Cytokine Expression in the Perifocal Region of Photothrombotic Stroke in Rats,English,2019,5,11,15,https://doi.org/10.3390/ijms20092341,5
IJMS,1422-0067,Ginsenoside Rh2 Ameliorates Doxorubicin-Induced Senescence Bystander Effect in Breast Carcinoma Cell MDA-MB-231 and Normal Epithelial Cell MCF-10A,English,2019,3,12,15,https://doi.org/10.3390/ijms20051244,5
IJMS,1422-0067,Hydrogel-Encapsulated Mesoporous Silica-Coated Gold Nanoshells for Smart Drug Delivery,English,2019,7,12,15,https://doi.org/10.3390/ijms20143422,5
IJMS,1422-0067,Preparation and Characterization of Whey Protein IsolateDIM Nanoparticles,English,2019,8,12,15,https://doi.org/10.3390/ijms20163917,5
IJMS,1422-0067,DNA Methylation Contributes to the Differential Expression Levels of  Mecp2  in Male Mice Neurons and Astrocytes,English,2019,4,14,15,https://doi.org/10.3390/ijms20081845,5
IJMS,1422-0067,Tricellulin Effect on Paracellular Water Transport,English,2019,11,14,15,https://doi.org/10.3390/ijms20225700,5
IJMS,1422-0067,miRNAs Regulate Cytokine Secretion Induced by Phosphorylated S100A8/A9 in Neutrophils,English,2019,11,14,15,https://doi.org/10.3390/ijms20225699,5
IJMS,1422-0067,Effects of Gonadotropin-Releasing Hormone (GnRH) and Its Analogues on the Physiological Behaviors and Hormone Content of  Tetrahymena pyriformis,English,2019,11,14,15,https://doi.org/10.3390/ijms20225711,5
IJMS,1422-0067,Low Endotoxin RecoveryMasking of Naturally Occurring Endotoxin,English,2019,2,15,15,https://doi.org/10.3390/ijms20040838,5
IJMS,1422-0067,FK506 Induces Ligand-Independent Activation of the Bone Morphogenetic Protein Pathway and Osteogenesis,English,2019,4,17,15,https://doi.org/10.3390/ijms20081900,5
IJMS,1422-0067,The Effects of Rebamipide 2% Ophthalmic Solution Application on Murine Subbasal Corneal Nerves After Environmental Dry Eye Stress,English,2019,8,18,15,https://doi.org/10.3390/ijms20164031,5
IJMS,1422-0067,Polymorphisms of CYP2C8 Alter First-Electron Transfer Kinetics and Increase Catalytic Uncoupling,English,2019,9,18,15,https://doi.org/10.3390/ijms20184626,5
IJMS,1422-0067,Calcium Polyphosphate Nanoparticles Act as an Effective Inorganic Phosphate Source during Osteogenic Differentiation of Human Mesenchymal Stem Cells,English,2019,11,18,15,https://doi.org/10.3390/ijms20225801,5
IJMS,1422-0067,Transcriptomic Impact of IMA-08401 a Novel AHR Agonist Resembling Laquinimod on Rat Liver,English,2019,3,19,15,https://doi.org/10.3390/ijms20061370,5
IJMS,1422-0067,RNase L Induces Expression of A Novel Serine/Threonine Protein Kinase DRAK1 to Promote Apoptosis,English,2019,7,19,15,https://doi.org/10.3390/ijms20143535,5
IJMS,1422-0067,Meniscus-Derived Matrix Bioscaffolds: Effects of Concentration and Cross-Linking on Meniscus Cellular Responses and Tissue Repair,English,2019,12,19,15,https://doi.org/10.3390/ijms21010044,5
IJMS,1422-0067,Single-Molecule Imaging and Computational Microscopy Approaches Clarify the Mechanism of the Dimerization and Membrane Interactions of Green Fluorescent Protein,English,2019,3,20,15,https://doi.org/10.3390/ijms20061410,5
IJMS,1422-0067,Phloretin Suppresses Bone Morphogenetic Protein-2-Induced Osteoblastogenesis and Mineralization via Inhibition of Phosphatidylinositol 3-kinases/Akt Pathway,English,2019,5,20,15,https://doi.org/10.3390/ijms20102481,5
IJMS,1422-0067,Heat-Induced Interactions between Whey Protein and Inulin and Changes in Physicochemical and Antioxidative Properties of the Complexes,English,2019,8,21,15,https://doi.org/10.3390/ijms20174089,5
IJMS,1422-0067,Targeting NRF2 for the Treatment of Friedreichs Ataxia: A Comparison among Drugs,English,2019,10,21,15,https://doi.org/10.3390/ijms20205211,5
IJMS,1422-0067,Integrated Multi-Assay Culture Model for Stem Cell Chondrogenic Differentiation,English,2019,2,22,15,https://doi.org/10.3390/ijms20040951,5
IJMS,1422-0067,Genome-Wide Comparative Analyses of Polyadenylation Signals in Eukaryotes Suggest a Possible Origin of the AAUAAA Signal,English,2019,2,22,15,https://doi.org/10.3390/ijms20040958,5
IJMS,1422-0067,Dissipation of Three Fungicides and Their Effects on Anthocyanins and Color of Monastrell Red Wines,English,2019,3,22,15,https://doi.org/10.3390/ijms20061447,5
IJMS,1422-0067,In Silico Analysis of Gene Expression Change Associated with Copy Number of Enhancers in Pancreatic Adenocarcinoma,English,2019,7,22,15,https://doi.org/10.3390/ijms20143582,5
IJMS,1422-0067,Synthesis Spectroscopic Study and Radical Scavenging Activity of Kaempferol Derivatives: Enhanced Water Solubility and Antioxidant Activity,English,2019,2,23,15,https://doi.org/10.3390/ijms20040975,5
IJMS,1422-0067,Acute Cytotoxic Effects on Morphology and Mechanical Behavior in MCF-7 Induced by TiO 2 NPs Exposure,English,2019,7,23,15,https://doi.org/10.3390/ijms20143594,5
IJMS,1422-0067,Discovery of Novel Acetylcholinesterase Inhibitors as Potential Candidates for the Treatment of Alzheimers Disease,English,2019,2,25,15,https://doi.org/10.3390/ijms20041000,5
IJMS,1422-0067,Analysis of 50 Neurodegenerative Genes in Clinically Diagnosed Early-Onset Alzheimers Disease,English,2019,3,26,15,https://doi.org/10.3390/ijms20061514,5
IJMS,1422-0067,Glucose-16-Bisphosphate Stabilizes Pathological Phophomannomutase2 Mutants in Vitro and Represents a Lead Compound to Develop Pharmacological Chaperones for the Most Common Disorder of Glycosylation PMM2-CDG,English,2019,8,26,15,https://doi.org/10.3390/ijms20174164,5
IJMS,1422-0067,Low Energy Shock Wave Therapy Inhibits Inflammatory Molecules and Suppresses Prostatic Pain and Hypersensitivity in a Capsaicin Induced Prostatitis Model in Rats,English,2019,9,26,15,https://doi.org/10.3390/ijms20194777,5
IJMS,1422-0067,METTL3 Regulates Osteoblast Differentiation and Inflammatory Response via Smad Signaling and MAPK Signaling,English,2019,12,27,15,https://doi.org/10.3390/ijms21010199,5
IJMS,1422-0067,Involvement of G-Protein-Coupled Receptor 40 in the Inhibitory Effects of Docosahexaenoic Acid on SREBP1-Mediated Lipogenic Enzyme Expression in Primary Hepatocytes,English,2019,5,28,15,https://doi.org/10.3390/ijms20112625,5
IJMS,1422-0067,Multifunctional Peptides from Spanish Dry-Cured Pork Ham: Endothelial Responses and Molecular Modeling Studies,English,2019,8,28,15,https://doi.org/10.3390/ijms20174204,5
IJMS,1422-0067,Structural and Computational Characterization of Disease-Related Mutations Involved in Protein-Protein Interfaces,English,2019,3,29,15,https://doi.org/10.3390/ijms20071583,5
IJMS,1422-0067,Altered Intestinal Morphology and Microbiota Composition in the Autism Spectrum Disorders Associated SHANK3 Mouse Model,English,2019,4,30,15,https://doi.org/10.3390/ijms20092134,5
IJMS,1422-0067,Phytosterols Inhibit Side-Chain Oxysterol Mediated Activation of LXR in Breast Cancer Cells,English,2019,7,2,16,https://doi.org/10.3390/ijms20133241,5
IJMS,1422-0067,A Pilot Study towards the Impact of Type 2 Diabetes on the Expression and Activities of Drug Metabolizing Enzymes and Transporters in Human Duodenum,English,2019,7,2,16,https://doi.org/10.3390/ijms20133257,5
IJMS,1422-0067,A Proteomics-Based Approach Reveals Differential Regulation of Urine Proteins between Metabolically Healthy and Unhealthy Obese Patients,English,2019,10,3,16,https://doi.org/10.3390/ijms20194905,5
IJMS,1422-0067,pH-Dependent Conformational Changes of KcsA Tetramer and Monomer Probed by Raman Spectroscopy,English,2019,6,4,16,https://doi.org/10.3390/ijms20112736,5
IJMS,1422-0067,Unexpected Racemization in the Course of the Acetalization of (+)-( S )-5-Methyl-WielandMiescher Ketone with 12-Ethanediol and TsOH under Classical Experimental Conditions,English,2019,12,5,16,https://doi.org/10.3390/ijms20246147,5
IJMS,1422-0067,High Expression of IL-1RI and EP 2  Receptors in the IL-1/COX-2 Pathway and a New Alternative to Non-Steroidal DrugsOsthole in Inhibition COX-2,English,2019,1,7,16,https://doi.org/10.3390/ijms20010186,5
IJMS,1422-0067,Identification and Characterization of a Fatty Acid- and Retinoid-Binding Protein Gene ( Ar-far-1 ) from the Chrysanthemum Foliar Nematode  Aphelenchoides ritzemabosi,English,2019,11,7,16,https://doi.org/10.3390/ijms20225566,5
IJMS,1422-0067,BvcZR3  and  BvHs1 pro-1  Genes Pyramiding Enhanced Beet Cyst Nematode ( Heterodera schachtii  Schm.) Resistance in Oilseed Rape ( Brassica napus  L.),English,2019,4,8,16,https://doi.org/10.3390/ijms20071740,5
IJMS,1422-0067,Hidden Aggregation Hot-Spots on Human Apolipoprotein E: A Structural Study,English,2019,5,8,16,https://doi.org/10.3390/ijms20092274,5
IJMS,1422-0067,Brazilian Green Propolis Rescues Oxidative Stress-Induced Mislocalization of Claudin-1 in Human Keratinocyte-Derived HaCaT Cells,English,2019,8,8,16,https://doi.org/10.3390/ijms20163869,5
IJMS,1422-0067,Continuous Passive Motion Promotes and Maintains Chondrogenesis in Autologous Endothelial Progenitor Cell-Loaded Porous PLGA Scaffolds during Osteochondral Defect Repair in a Rabbit Model,English,2019,1,10,16,https://doi.org/10.3390/ijms20020259,5
IJMS,1422-0067,Prediction of Bioactive Peptides from  Chlorella sorokiniana  Proteins Using Proteomic Techniques in Combination with Bioinformatics Analyses,English,2019,4,11,16,https://doi.org/10.3390/ijms20071786,5
IJMS,1422-0067,Systems Approach to Study Associations between OxLDL and Abdominal Aortic Aneurysms,English,2019,8,11,16,https://doi.org/10.3390/ijms20163909,5
IJMS,1422-0067,Role of Major Endocannabinoid-Binding Receptors during Mouse Oocyte Maturation,English,2019,6,12,16,https://doi.org/10.3390/ijms20122866,5
IJMS,1422-0067,Tempo-Spatial Pattern of Stepharine Accumulation in  Stephania Glabra  Morphogenic Tissues,English,2019,2,13,16,https://doi.org/10.3390/ijms20040808,5
IJMS,1422-0067,Single-Molecule Long-Read Sequencing Reveals the Diversity of Full-Length Transcripts in Leaves of  Gnetum  (Gnetales),English,2019,12,17,16,https://doi.org/10.3390/ijms20246350,5
